series_id,date,level,case_id,case_name,status,series_label,source_type,role,event_date,base_date,window_start,window_end,policy_date_type,tariff_authority,notes,resolved_base_date,rebased_100,mom_pct,yoy_pct
PCU335220335220,2017-09-30,100.8,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.92051030421982,0.49850448654038537,0.09930486593843213
PCU335220335220,2017-10-31,101.0,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,99.11678115799803,0.1984126984126977,0.4975124378109541
PCU335220335220,2017-11-30,101.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,99.41118743866535,0.2970297029702973,0.9970089730807485
PCU335220335220,2017-12-31,100.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,98.82237487733072,-0.5923000987166804,0.800800800800805
PCU335220335220,2018-01-31,101.9,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,100.0,1.1916583912611856,1.0912698412698596
PCU335220335220,2018-02-28,102.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,100.39254170755643,0.39254170755642637,1.8924302788844605
PCU335220335220,2018-03-31,102.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,100.78508341511285,0.3910068426197455,2.0874751491053667
PCU335220335220,2018-04-30,103.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,101.6683022571148,0.8763388510223846,2.982107355864816
PCU335220335220,2018-05-31,103.6,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,101.6683022571148,0.0,2.982107355864816
PCU335220335220,2018-06-30,104.9,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,102.9440628066732,1.254826254826269,4.170804369414105
PCU335220335220,2018-07-31,104.8,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,102.84592737978409,-0.09532888465205724,4.174950298210733
PCU335220335220,2018-08-31,104.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,102.74779195289499,-0.0954198473282375,4.386839481555338
PCU335220335220,2018-09-30,105.1,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,103.1403336604514,0.3820439350525229,4.265873015873023
PCU335220335220,2018-10-31,105.1,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,103.1403336604514,0.0,4.059405940594063
PCU335220335220,2018-11-30,104.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,102.74779195289499,-0.38058991436725753,3.3563672260612076
PCU335220335220,2018-12-31,104.2,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,102.25711481844945,-0.47755491881565915,3.47567030784508
PCU335220335220,2019-01-31,107.2,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,105.20117762512267,2.8790786948176494,5.201177625122666
PCU335220335220,2019-02-28,107.7,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,105.69185475956819,0.4664179104477695,5.278592375366564
PCU335220335220,2019-03-31,107.5,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,105.49558390578999,-0.18570102135562205,4.673807205452762
PCU335220335220,2019-04-30,108.1,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,106.08439646712462,0.5581395348837059,4.343629343629352
PCU335220335220,2019-05-31,108.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,106.28066732090285,0.18501387604070718,4.536679536679533
PCU335220335220,2019-06-30,108.3,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,106.28066732090285,0.0,3.24118207816968
PCU335220335220,2019-07-31,107.8,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,105.78999018645729,-0.4616805170821747,2.8625954198473247
PCU335220335220,2019-08-31,108.2,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,106.18253189401375,0.37105751391466324,3.3428844317096473
PCU335220335220,2019-09-30,108.8,2018_washer_safeguard,2018 Washer Safeguard,benchmark,Major household appliance manufacturing,PPI,proxy,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,producer-side proxy,2018-01-31,106.77134445534837,0.5545286506469349,3.520456707897246
CUUR0000SEHH,2016-01-31,61.37,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,103.9728928420161,,
CUUR0000SEHH,2016-02-29,61.099,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,103.5137653536637,-0.44158383575036986,
CUUR0000SEHH,2016-03-31,60.036,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.71283354510801,-1.739799342051418,
CUUR0000SEHH,2016-04-30,60.008,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.66539601863617,-0.04663868345659017,
CUUR0000SEHH,2016-05-31,59.628,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.02160101651843,-0.6332489001466546,
CUUR0000SEHH,2016-06-30,59.095,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.11859381617958,-0.8938753605688632,
CUUR0000SEHH,2016-07-31,59.944,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.55696738670055,1.4366697690159969,
CUUR0000SEHH,2016-08-31,59.705,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.15205421431597,-0.39870545842787264,
CUUR0000SEHH,2016-09-30,59.864,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,101.42143159678103,0.26630935432543357,
CUUR0000SEHH,2016-10-31,60.35,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,102.24481152054214,0.811840171054401,
CUUR0000SEHH,2016-11-30,59.208,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.31003811944092,-1.892294946147477,
CUUR0000SEHH,2016-12-31,57.921,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,98.12960609911055,-2.173692744223754,
CUUR0000SEHH,2017-01-31,59.022,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,99.99491740787802,1.900864971253946,-3.825973602737487
CUUR0000SEHH,2017-02-28,59.194,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.286319356205,0.2914167598522699,-3.1178906365079584
CUUR0000SEHH,2017-03-31,59.499,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.80304955527319,0.5152549244855864,-0.8944633220067888
CUUR0000SEHH,2017-04-30,59.384,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.60821685726387,-0.19328055933713895,-1.0398613518197597
CUUR0000SEHH,2017-05-31,57.829,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,97.9737399407031,-2.618550451300017,-3.0170389749781923
CUUR0000SEHH,2017-06-30,56.974,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.52520118593816,-1.4784969478981225,-3.5891361367289987
CUUR0000SEHH,2017-07-31,57.205,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.9165607793308,0.40544809913294344,-4.5692646470038785
CUUR0000SEHH,2017-08-31,56.91,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.41677255400253,-0.5156891880080394,-4.68134997068923
CUUR0000SEHH,2017-09-30,57.909,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,98.10927573062261,1.7554032683184007,-3.2657356675130256
CUUR0000SEHH,2017-10-31,58.157,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,98.52943667937313,0.4282581291336296,-3.6338028169014214
CUUR0000SEHH,2017-11-30,56.567,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,95.83566285472259,-2.7339787127946713,-4.460545872179433
CUUR0000SEHH,2017-12-31,56.709,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.07623888182974,0.25102975232911273,-2.0925053089552947
CUUR0000SEHH,2018-01-31,59.025,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.0,4.084007829445047,0.0050828504625455295
CUUR0000SEHH,2018-02-28,59.28,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,100.43202033036849,0.43202033036848775,0.14528499510084725
CUUR0000SEHH,2018-03-31,58.511,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,99.12918254976705,-1.2972334682860964,-1.6605321097833525
CUUR0000SEHH,2018-04-30,58.404,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,98.94790343074969,-0.18287159679376552,-1.6502761686649547
CUUR0000SEHH,2018-05-31,57.662,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,97.69080897924609,-1.2704609273337497,-0.2887824447941334
CUUR0000SEHH,2018-06-30,57.218,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.93858534519272,-0.7700045090354046,0.4282655246252709
CUUR0000SEHH,2018-07-31,56.891,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.38458280389666,-0.571498479499466,-0.548903067913642
CUUR0000SEHH,2018-08-31,56.702,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.06437950021177,-0.3322142342374046,-0.3654893691794059
CUUR0000SEHH,2018-09-30,57.33,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,97.12833545108005,1.107544707417718,-0.9998445837434589
CUUR0000SEHH,2018-10-31,58.59,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,99.26302414231259,2.197802197802212,0.7445363412830863
CUUR0000SEHH,2018-11-30,56.957,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.49639983058027,-2.787165045229567,0.6894479113263907
CUUR0000SEHH,2018-12-31,56.183,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,95.18509106310886,-1.3589198869322527,-0.9275423654093728
CUUR0000SEHH,2019-01-31,58.335,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,98.8310038119441,3.8303401384760516,-1.168996188055904
CUUR0000SEHH,2019-02-28,57.187,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.88606522659889,-1.9679437730350635,-3.5307017543859676
CUUR0000SEHH,2019-03-31,57.44,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,97.3146971622194,0.44240823963488385,-1.8304250482815254
CUUR0000SEHH,2019-04-30,56.641,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,95.96103346039814,-1.3910167130919193,-3.0186288610369205
CUUR0000SEHH,2019-05-31,56.31,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,95.40025412960611,-0.5843823378824498,-2.3446984149006256
CUUR0000SEHH,2019-06-30,55.642,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,94.26853028377806,-1.1862901793642355,-2.754377992939283
CUUR0000SEHH,2019-07-31,56.465,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,95.66285472257519,1.4790985226986741,-0.7488003374874652
CUUR0000SEHH,2019-08-31,56.929,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.44896230410843,0.8217479854777165,0.4003386123946351
CUUR0000SEHH,2019-09-30,57.027,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Window and floor coverings and other linens,CPI,control,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer control,2018-01-31,96.61499364675986,0.17214424985507737,-0.5285190999476663
CUUR0000SS30021,2016-01-31,96.699,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,106.6047096176743,,
CUUR0000SS30021,2016-02-29,96.262,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,106.12294395202187,-0.45191780680254867,
CUUR0000SS30021,2016-03-31,97.285,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,107.2507386338581,1.062724647316693,
CUUR0000SS30021,2016-04-30,96.92,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,106.84834854698593,-0.37518630826951505,
CUUR0000SS30021,2016-05-31,94.723,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,104.42629095559377,-2.266817994222037,
CUUR0000SS30021,2016-06-30,94.858,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,104.57512016580677,0.14252082387593568,
CUUR0000SS30021,2016-07-31,92.413,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,101.87965780306037,-2.5775369499673295,
CUUR0000SS30021,2016-08-31,90.269,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,99.51602945715923,-2.3200199106186314,
CUUR0000SS30021,2016-09-30,92.13,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,101.56766768091016,2.0616158371090654,
CUUR0000SS30021,2016-10-31,89.777,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,98.97362966882744,-2.5539997829154393,
CUUR0000SS30021,2016-11-30,87.073,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,95.99263571019094,-3.0119072813749703,
CUUR0000SS30021,2016-12-31,90.915,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,100.22820478899325,4.412389604125289,
CUUR0000SS30021,2017-01-31,94.138,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,103.78136437800416,3.54506957047791,-2.6484244924973255
CUUR0000SS30021,2017-02-28,93.204,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,102.75168673104909,-0.9921604453037136,-3.1767467952047657
CUUR0000SS30021,2017-03-31,92.971,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,102.4948185386074,-0.24998927084672884,-4.434393791437518
CUUR0000SS30021,2017-04-30,91.678,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,101.0693654363452,-1.3907562573275634,-5.408584399504745
CUUR0000SS30021,2017-05-31,92.404,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,101.86973585571283,0.7919020921049791,-2.4481910412465835
CUUR0000SS30021,2017-06-30,90.169,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,99.40578559774221,-2.4187264620579185,-4.943178224293165
CUUR0000SS30021,2017-07-31,87.142,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,96.06870397318869,-3.357029577792814,-5.703742979883786
CUUR0000SS30021,2017-08-31,87.476,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,96.43691846364158,0.38328245851599885,-3.0940854556935404
CUUR0000SS30021,2017-09-30,88.143,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,97.17224500595317,0.7624948557318545,-4.327580592640823
CUUR0000SS30021,2017-10-31,89.328,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,98.47863474004498,1.3444062489363917,-0.5001280951691389
CUUR0000SS30021,2017-11-30,84.149,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,92.76910526083697,-5.797734193086157,-3.3581018226086057
CUUR0000SS30021,2017-12-31,86.228,2018_washer_safeguard_robust,2018 Washer Safeguard Robustness,robustness,Laundry equipment,CPI,treatment,2018-02-07,2018-01-31,2016-01-31,2019-09-30,effective,Section 201,robustness consumer treatment,2018-01-31,95.06107509811703,2.470617594980329,-5.155364901281434
