logical_dataset,batch_id,provider,enabled_flag,request_url,output_filename,auth_location,auth_name,subscription_env_var,timeout_seconds,notes
mfn_trade_weighted_all_products,GBR_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2014,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2014
mfn_trade_weighted_all_products,GBR_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2013,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2013
mfn_trade_weighted_all_products,GBR_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2012,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2012
mfn_trade_weighted_all_products,GBR_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2011,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2011
mfn_trade_weighted_all_products,GBR_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2010,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2010
mfn_trade_weighted_all_products,GBR_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2009,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2009
mfn_trade_weighted_all_products,GBR_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2008,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2008
mfn_trade_weighted_all_products,GBR_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2007,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2007
mfn_trade_weighted_all_products,GBR_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2006,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2006
mfn_trade_weighted_all_products,GBR_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2005,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2005
mfn_trade_weighted_all_products,GBR_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2004,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2004
mfn_trade_weighted_all_products,GBR_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2003,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2003
mfn_trade_weighted_all_products,GBR_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2002,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2002
mfn_trade_weighted_all_products,GBR_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2001,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2001
mfn_trade_weighted_all_products,GBR_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=2000,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=2000
mfn_trade_weighted_all_products,GBR_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=1999,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=1999
mfn_trade_weighted_all_products,GBR_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=1998,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=1998
mfn_trade_weighted_all_products,GBR_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=1997,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=1997
mfn_trade_weighted_all_products,GBR_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=826&ps=1996,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=United Kingdom | year=1996
mfn_trade_weighted_all_products,FRA_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2026,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2026
mfn_trade_weighted_all_products,FRA_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2025,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2025
mfn_trade_weighted_all_products,FRA_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2024,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2024
mfn_trade_weighted_all_products,FRA_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2023,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2023
mfn_trade_weighted_all_products,FRA_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2022,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2022
mfn_trade_weighted_all_products,FRA_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2021,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2021
mfn_trade_weighted_all_products,FRA_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2020,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2020
mfn_trade_weighted_all_products,FRA_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2019,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2019
mfn_trade_weighted_all_products,FRA_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2018,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2018
mfn_trade_weighted_all_products,FRA_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2017,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2017
mfn_trade_weighted_all_products,FRA_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2016,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2016
mfn_trade_weighted_all_products,FRA_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2015,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2015
mfn_trade_weighted_all_products,FRA_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2014,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2014
mfn_trade_weighted_all_products,FRA_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2013,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2013
mfn_trade_weighted_all_products,FRA_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2012,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2012
mfn_trade_weighted_all_products,FRA_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2011,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2011
mfn_trade_weighted_all_products,FRA_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2010,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2010
mfn_trade_weighted_all_products,FRA_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2009,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2009
mfn_trade_weighted_all_products,FRA_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2008,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2008
mfn_trade_weighted_all_products,FRA_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2007,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2007
mfn_trade_weighted_all_products,FRA_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2006,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2006
mfn_trade_weighted_all_products,FRA_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2005,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2005
mfn_trade_weighted_all_products,FRA_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2004,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2004
mfn_trade_weighted_all_products,FRA_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2003,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2003
mfn_trade_weighted_all_products,FRA_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2002,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2002
mfn_trade_weighted_all_products,FRA_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2001,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2001
mfn_trade_weighted_all_products,FRA_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=2000,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=2000
mfn_trade_weighted_all_products,FRA_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=1999,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=1999
mfn_trade_weighted_all_products,FRA_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=1998,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=1998
mfn_trade_weighted_all_products,FRA_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=1997,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=1997
mfn_trade_weighted_all_products,FRA_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=250&ps=1996,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=France | year=1996
mfn_trade_weighted_all_products,DEU_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2026,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2026
mfn_trade_weighted_all_products,DEU_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2025,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2025
mfn_trade_weighted_all_products,DEU_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2024,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2024
mfn_trade_weighted_all_products,DEU_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2023,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2023
mfn_trade_weighted_all_products,DEU_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2022,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2022
mfn_trade_weighted_all_products,DEU_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2021,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2021
mfn_trade_weighted_all_products,DEU_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2020,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2020
mfn_trade_weighted_all_products,DEU_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2019,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2019
mfn_trade_weighted_all_products,DEU_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2018,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2018
mfn_trade_weighted_all_products,DEU_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2017,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2017
mfn_trade_weighted_all_products,DEU_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2016,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2016
mfn_trade_weighted_all_products,DEU_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2015,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2015
mfn_trade_weighted_all_products,DEU_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2014,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2014
mfn_trade_weighted_all_products,DEU_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2013,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2013
mfn_trade_weighted_all_products,DEU_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2012,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2012
mfn_trade_weighted_all_products,DEU_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2011,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2011
mfn_trade_weighted_all_products,DEU_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2010,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2010
mfn_trade_weighted_all_products,DEU_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2009,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2009
mfn_trade_weighted_all_products,DEU_2008,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2008,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2008
mfn_trade_weighted_all_products,DEU_2007,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2007,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2007
mfn_trade_weighted_all_products,DEU_2006,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2006,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2006
mfn_trade_weighted_all_products,DEU_2005,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2005,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2005
mfn_trade_weighted_all_products,DEU_2004,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2004,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2004
mfn_trade_weighted_all_products,DEU_2003,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2003,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2003
mfn_trade_weighted_all_products,DEU_2002,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2002,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2002
mfn_trade_weighted_all_products,DEU_2001,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2001,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2001
mfn_trade_weighted_all_products,DEU_2000,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=2000,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=2000
mfn_trade_weighted_all_products,DEU_1999,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=1999,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=1999
mfn_trade_weighted_all_products,DEU_1998,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=1998,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=1998
mfn_trade_weighted_all_products,DEU_1997,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=1997,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=1997
mfn_trade_weighted_all_products,DEU_1996,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=276&ps=1996,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=Germany | year=1996
mfn_trade_weighted_all_products,CHN_2026,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2026,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2026
mfn_trade_weighted_all_products,CHN_2025,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2025,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2025
mfn_trade_weighted_all_products,CHN_2024,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2024,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2024
mfn_trade_weighted_all_products,CHN_2023,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2023,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2023
mfn_trade_weighted_all_products,CHN_2022,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2022,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2022
mfn_trade_weighted_all_products,CHN_2021,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2021,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2021
mfn_trade_weighted_all_products,CHN_2020,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2020,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2020
mfn_trade_weighted_all_products,CHN_2019,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2019,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2019
mfn_trade_weighted_all_products,CHN_2018,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2018,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2018
mfn_trade_weighted_all_products,CHN_2017,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2017,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2017
mfn_trade_weighted_all_products,CHN_2016,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2016,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2016
mfn_trade_weighted_all_products,CHN_2015,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2015,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2015
mfn_trade_weighted_all_products,CHN_2014,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2014,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2014
mfn_trade_weighted_all_products,CHN_2013,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2013,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2013
mfn_trade_weighted_all_products,CHN_2012,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2012,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2012
mfn_trade_weighted_all_products,CHN_2011,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2011,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2011
mfn_trade_weighted_all_products,CHN_2010,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2010,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2010
mfn_trade_weighted_all_products,CHN_2009,WTO,yes,https://api.wto.org/timeseries/v1/data?i=TP_A_0030&r=156&ps=2009,mfn_trade_weighted_latest.csv,query_param,subscription-key,WTO_API_KEY,120,Trade-weighted MFN applied tariff average - all products | reporter=China | year=2009
