pair_id,pair_label,pair_scope,reporter_id,reporter_iso3,reporter_name,reporter_type,partner_id,partner_iso3,partner_name,partner_type,score_status
GEO__PAN,Georgia imports from Panama,goods,GEO,GEO,Georgia,country,PAN,PAN,Panama,country,unbuilt
GEO__PER,Georgia imports from Peru,goods,GEO,GEO,Georgia,country,PER,PER,Peru,country,unbuilt
GEO__PHL,Georgia imports from Philippines,goods,GEO,GEO,Georgia,country,PHL,PHL,Philippines,country,unbuilt
GEO__PNG,Georgia imports from Papua New Guinea,goods,GEO,GEO,Georgia,country,PNG,PNG,Papua New Guinea,country,unbuilt
GEO__PRK,"Georgia imports from Korea, Democratic People's Republic of",goods,GEO,GEO,Georgia,country,PRK,PRK,"Korea, Democratic People's Republic of",country,unbuilt
GEO__PRY,Georgia imports from Paraguay,goods,GEO,GEO,Georgia,country,PRY,PRY,Paraguay,country,unbuilt
GEO__QAT,Georgia imports from Qatar,goods,GEO,GEO,Georgia,country,QAT,QAT,Qatar,country,unbuilt
GEO__RUS,Georgia imports from Russia,goods,GEO,GEO,Georgia,country,RUS,RUS,Russia,country,unbuilt
GEO__RWA,Georgia imports from Rwanda,goods,GEO,GEO,Georgia,country,RWA,RWA,Rwanda,country,unbuilt
GEO__SAU,Georgia imports from Saudi Arabia,goods,GEO,GEO,Georgia,country,SAU,SAU,Saudi Arabia,country,unbuilt
GEO__SDN,Georgia imports from Sudan,goods,GEO,GEO,Georgia,country,SDN,SDN,Sudan,country,unbuilt
GEO__SEN,Georgia imports from Senegal,goods,GEO,GEO,Georgia,country,SEN,SEN,Senegal,country,unbuilt
GEO__SGP,Georgia imports from Singapore,goods,GEO,GEO,Georgia,country,SGP,SGP,Singapore,country,unbuilt
GEO__SLB,Georgia imports from Solomon Islands,goods,GEO,GEO,Georgia,country,SLB,SLB,Solomon Islands,country,unbuilt
GEO__SLE,Georgia imports from Sierra Leone,goods,GEO,GEO,Georgia,country,SLE,SLE,Sierra Leone,country,unbuilt
GEO__SLV,Georgia imports from El Salvador,goods,GEO,GEO,Georgia,country,SLV,SLV,El Salvador,country,unbuilt
GEO__SOM,Georgia imports from Somalia,goods,GEO,GEO,Georgia,country,SOM,SOM,Somalia,country,unbuilt
GEO__SRB,Georgia imports from Serbia,goods,GEO,GEO,Georgia,country,SRB,SRB,Serbia,country,unbuilt
GEO__SSD,Georgia imports from South Sudan,goods,GEO,GEO,Georgia,country,SSD,SSD,South Sudan,country,unbuilt
GEO__STP,Georgia imports from Sao Tome and Principe,goods,GEO,GEO,Georgia,country,STP,STP,Sao Tome and Principe,country,unbuilt
GEO__SUR,Georgia imports from Suriname,goods,GEO,GEO,Georgia,country,SUR,SUR,Suriname,country,unbuilt
GEO__SWZ,Georgia imports from Eswatini,goods,GEO,GEO,Georgia,country,SWZ,SWZ,Eswatini,country,unbuilt
GEO__SYC,Georgia imports from Seychelles,goods,GEO,GEO,Georgia,country,SYC,SYC,Seychelles,country,unbuilt
GEO__SYR,Georgia imports from Syrian Arab Republic,goods,GEO,GEO,Georgia,country,SYR,SYR,Syrian Arab Republic,country,unbuilt
GEO__TCD,Georgia imports from Chad,goods,GEO,GEO,Georgia,country,TCD,TCD,Chad,country,unbuilt
GEO__TGO,Georgia imports from Togo,goods,GEO,GEO,Georgia,country,TGO,TGO,Togo,country,unbuilt
GEO__THA,Georgia imports from Thailand,goods,GEO,GEO,Georgia,country,THA,THA,Thailand,country,unbuilt
GEO__TJK,Georgia imports from Tajikistan,goods,GEO,GEO,Georgia,country,TJK,TJK,Tajikistan,country,unbuilt
GEO__TKM,Georgia imports from Turkmenistan,goods,GEO,GEO,Georgia,country,TKM,TKM,Turkmenistan,country,unbuilt
GEO__TLS,Georgia imports from Timor-Leste,goods,GEO,GEO,Georgia,country,TLS,TLS,Timor-Leste,country,unbuilt
GEO__TON,Georgia imports from Tonga,goods,GEO,GEO,Georgia,country,TON,TON,Tonga,country,unbuilt
GEO__TTO,Georgia imports from Trinidad and Tobago,goods,GEO,GEO,Georgia,country,TTO,TTO,Trinidad and Tobago,country,unbuilt
GEO__TUN,Georgia imports from Tunisia,goods,GEO,GEO,Georgia,country,TUN,TUN,Tunisia,country,unbuilt
GEO__TUR,Georgia imports from Turkey,goods,GEO,GEO,Georgia,country,TUR,TUR,Turkey,country,unbuilt
GEO__TZA,"Georgia imports from Tanzania, United Republic of",goods,GEO,GEO,Georgia,country,TZA,TZA,"Tanzania, United Republic of",country,unbuilt
GEO__UGA,Georgia imports from Uganda,goods,GEO,GEO,Georgia,country,UGA,UGA,Uganda,country,unbuilt
GEO__UKR,Georgia imports from Ukraine,goods,GEO,GEO,Georgia,country,UKR,UKR,Ukraine,country,unbuilt
GEO__UMI,Georgia imports from United States Minor Outlying Islands,goods,GEO,GEO,Georgia,country,UMI,UMI,United States Minor Outlying Islands,country,unbuilt
GEO__URY,Georgia imports from Uruguay,goods,GEO,GEO,Georgia,country,URY,URY,Uruguay,country,unbuilt
GEO__USA,Georgia imports from United States,goods,GEO,GEO,Georgia,country,USA,USA,United States,country,unbuilt
GEO__UZB,Georgia imports from Uzbekistan,goods,GEO,GEO,Georgia,country,UZB,UZB,Uzbekistan,country,unbuilt
GEO__VAT,Georgia imports from Holy See (Vatican City State),goods,GEO,GEO,Georgia,country,VAT,VAT,Holy See (Vatican City State),country,unbuilt
GEO__VCT,Georgia imports from Saint Vincent and the Grenadines,goods,GEO,GEO,Georgia,country,VCT,VCT,Saint Vincent and the Grenadines,country,unbuilt
GEO__VEN,"Georgia imports from Venezuela, Bolivarian Republic of",goods,GEO,GEO,Georgia,country,VEN,VEN,"Venezuela, Bolivarian Republic of",country,unbuilt
GEO__VNM,Georgia imports from Viet Nam,goods,GEO,GEO,Georgia,country,VNM,VNM,Viet Nam,country,unbuilt
GEO__VUT,Georgia imports from Vanuatu,goods,GEO,GEO,Georgia,country,VUT,VUT,Vanuatu,country,unbuilt
GEO__WSM,Georgia imports from Samoa,goods,GEO,GEO,Georgia,country,WSM,WSM,Samoa,country,unbuilt
GEO__YEM,Georgia imports from Yemen,goods,GEO,GEO,Georgia,country,YEM,YEM,Yemen,country,unbuilt
GEO__ZAF,Georgia imports from South Africa,goods,GEO,GEO,Georgia,country,ZAF,ZAF,South Africa,country,unbuilt
GEO__ZMB,Georgia imports from Zambia,goods,GEO,GEO,Georgia,country,ZMB,ZMB,Zambia,country,unbuilt
GEO__ZWE,Georgia imports from Zimbabwe,goods,GEO,GEO,Georgia,country,ZWE,ZWE,Zimbabwe,country,unbuilt
GHA__AFG,Ghana imports from Afghanistan,goods,GHA,GHA,Ghana,country,AFG,AFG,Afghanistan,country,unbuilt
GHA__AGO,Ghana imports from Angola,goods,GHA,GHA,Ghana,country,AGO,AGO,Angola,country,unbuilt
GHA__ALB,Ghana imports from Albania,goods,GHA,GHA,Ghana,country,ALB,ALB,Albania,country,unbuilt
GHA__AND,Ghana imports from Andorra,goods,GHA,GHA,Ghana,country,AND,AND,Andorra,country,unbuilt
GHA__ARE,Ghana imports from United Arab Emirates,goods,GHA,GHA,Ghana,country,ARE,ARE,United Arab Emirates,country,unbuilt
GHA__ARG,Ghana imports from Argentina,goods,GHA,GHA,Ghana,country,ARG,ARG,Argentina,country,unbuilt
GHA__ARM,Ghana imports from Armenia,goods,GHA,GHA,Ghana,country,ARM,ARM,Armenia,country,unbuilt
GHA__ATG,Ghana imports from Antigua and Barbuda,goods,GHA,GHA,Ghana,country,ATG,ATG,Antigua and Barbuda,country,unbuilt
GHA__AUS,Ghana imports from Australia,goods,GHA,GHA,Ghana,country,AUS,AUS,Australia,country,unbuilt
GHA__AZE,Ghana imports from Azerbaijan,goods,GHA,GHA,Ghana,country,AZE,AZE,Azerbaijan,country,unbuilt
GHA__BDI,Ghana imports from Burundi,goods,GHA,GHA,Ghana,country,BDI,BDI,Burundi,country,unbuilt
GHA__BEN,Ghana imports from Benin,goods,GHA,GHA,Ghana,country,BEN,BEN,Benin,country,unbuilt
GHA__BFA,Ghana imports from Burkina Faso,goods,GHA,GHA,Ghana,country,BFA,BFA,Burkina Faso,country,unbuilt
GHA__BGD,Ghana imports from Bangladesh,goods,GHA,GHA,Ghana,country,BGD,BGD,Bangladesh,country,unbuilt
GHA__BHR,Ghana imports from Bahrain,goods,GHA,GHA,Ghana,country,BHR,BHR,Bahrain,country,unbuilt
GHA__BHS,Ghana imports from Bahamas,goods,GHA,GHA,Ghana,country,BHS,BHS,Bahamas,country,unbuilt
GHA__BIH,Ghana imports from Bosnia and Herzegovina,goods,GHA,GHA,Ghana,country,BIH,BIH,Bosnia and Herzegovina,country,unbuilt
GHA__BLR,Ghana imports from Belarus,goods,GHA,GHA,Ghana,country,BLR,BLR,Belarus,country,unbuilt
GHA__BLZ,Ghana imports from Belize,goods,GHA,GHA,Ghana,country,BLZ,BLZ,Belize,country,unbuilt
GHA__BMU,Ghana imports from Bermuda,goods,GHA,GHA,Ghana,country,BMU,BMU,Bermuda,country,unbuilt
GHA__BOL,"Ghana imports from Bolivia, Plurinational State of",goods,GHA,GHA,Ghana,country,BOL,BOL,"Bolivia, Plurinational State of",country,unbuilt
GHA__BRA,Ghana imports from Brazil,goods,GHA,GHA,Ghana,country,BRA,BRA,Brazil,country,unbuilt
GHA__BRB,Ghana imports from Barbados,goods,GHA,GHA,Ghana,country,BRB,BRB,Barbados,country,unbuilt
GHA__BRN,Ghana imports from Brunei Darussalam,goods,GHA,GHA,Ghana,country,BRN,BRN,Brunei Darussalam,country,unbuilt
GHA__BTN,Ghana imports from Bhutan,goods,GHA,GHA,Ghana,country,BTN,BTN,Bhutan,country,unbuilt
GHA__BWA,Ghana imports from Botswana,goods,GHA,GHA,Ghana,country,BWA,BWA,Botswana,country,unbuilt
GHA__CAF,Ghana imports from Central African Republic,goods,GHA,GHA,Ghana,country,CAF,CAF,Central African Republic,country,unbuilt
GHA__CAN,Ghana imports from Canada,goods,GHA,GHA,Ghana,country,CAN,CAN,Canada,country,unbuilt
GHA__CHE,Ghana imports from Switzerland,goods,GHA,GHA,Ghana,country,CHE,CHE,Switzerland,country,unbuilt
GHA__CHL,Ghana imports from Chile,goods,GHA,GHA,Ghana,country,CHL,CHL,Chile,country,unbuilt
GHA__CHN,Ghana imports from China,goods,GHA,GHA,Ghana,country,CHN,CHN,China,country,unbuilt
GHA__CIV,Ghana imports from Côte d'Ivoire,goods,GHA,GHA,Ghana,country,CIV,CIV,Côte d'Ivoire,country,unbuilt
GHA__CMR,Ghana imports from Cameroon,goods,GHA,GHA,Ghana,country,CMR,CMR,Cameroon,country,unbuilt
GHA__COD,"Ghana imports from Congo, The Democratic Republic of the",goods,GHA,GHA,Ghana,country,COD,COD,"Congo, The Democratic Republic of the",country,unbuilt
GHA__COG,Ghana imports from Congo,goods,GHA,GHA,Ghana,country,COG,COG,Congo,country,unbuilt
GHA__COL,Ghana imports from Colombia,goods,GHA,GHA,Ghana,country,COL,COL,Colombia,country,unbuilt
GHA__COM,Ghana imports from Comoros,goods,GHA,GHA,Ghana,country,COM,COM,Comoros,country,unbuilt
GHA__CPV,Ghana imports from Cabo Verde,goods,GHA,GHA,Ghana,country,CPV,CPV,Cabo Verde,country,unbuilt
GHA__CRI,Ghana imports from Costa Rica,goods,GHA,GHA,Ghana,country,CRI,CRI,Costa Rica,country,unbuilt
GHA__CUB,Ghana imports from Cuba,goods,GHA,GHA,Ghana,country,CUB,CUB,Cuba,country,unbuilt
GHA__CUW,Ghana imports from Curaçao,goods,GHA,GHA,Ghana,country,CUW,CUW,Curaçao,country,unbuilt
GHA__DJI,Ghana imports from Djibouti,goods,GHA,GHA,Ghana,country,DJI,DJI,Djibouti,country,unbuilt
GHA__DMA,Ghana imports from Dominica,goods,GHA,GHA,Ghana,country,DMA,DMA,Dominica,country,unbuilt
GHA__DOM,Ghana imports from Dominican Republic,goods,GHA,GHA,Ghana,country,DOM,DOM,Dominican Republic,country,unbuilt
GHA__DZA,Ghana imports from Algeria,goods,GHA,GHA,Ghana,country,DZA,DZA,Algeria,country,unbuilt
GHA__ECU,Ghana imports from Ecuador,goods,GHA,GHA,Ghana,country,ECU,ECU,Ecuador,country,unbuilt
GHA__EGY,Ghana imports from Egypt,goods,GHA,GHA,Ghana,country,EGY,EGY,Egypt,country,unbuilt
GHA__ERI,Ghana imports from Eritrea,goods,GHA,GHA,Ghana,country,ERI,ERI,Eritrea,country,unbuilt
GHA__ETH,Ghana imports from Ethiopia,goods,GHA,GHA,Ghana,country,ETH,ETH,Ethiopia,country,unbuilt
GHA__EU,Ghana imports from European Union,goods,GHA,GHA,Ghana,country,EU,EUU,European Union,customs_union,unbuilt
GHA__FJI,Ghana imports from Fiji,goods,GHA,GHA,Ghana,country,FJI,FJI,Fiji,country,unbuilt
GHA__FSM,"Ghana imports from Micronesia, Federated States of",goods,GHA,GHA,Ghana,country,FSM,FSM,"Micronesia, Federated States of",country,unbuilt
GHA__GAB,Ghana imports from Gabon,goods,GHA,GHA,Ghana,country,GAB,GAB,Gabon,country,unbuilt
GHA__GBR,Ghana imports from United Kingdom,goods,GHA,GHA,Ghana,country,GBR,GBR,United Kingdom,country,unbuilt
GHA__GEO,Ghana imports from Georgia,goods,GHA,GHA,Ghana,country,GEO,GEO,Georgia,country,unbuilt
GHA__GIN,Ghana imports from Guinea,goods,GHA,GHA,Ghana,country,GIN,GIN,Guinea,country,unbuilt
GHA__GMB,Ghana imports from Gambia,goods,GHA,GHA,Ghana,country,GMB,GMB,Gambia,country,unbuilt
GHA__GNB,Ghana imports from Guinea-Bissau,goods,GHA,GHA,Ghana,country,GNB,GNB,Guinea-Bissau,country,unbuilt
GHA__GNQ,Ghana imports from Equatorial Guinea,goods,GHA,GHA,Ghana,country,GNQ,GNQ,Equatorial Guinea,country,unbuilt
GHA__GRD,Ghana imports from Grenada,goods,GHA,GHA,Ghana,country,GRD,GRD,Grenada,country,unbuilt
GHA__GTM,Ghana imports from Guatemala,goods,GHA,GHA,Ghana,country,GTM,GTM,Guatemala,country,unbuilt
GHA__GUY,Ghana imports from Guyana,goods,GHA,GHA,Ghana,country,GUY,GUY,Guyana,country,unbuilt
GHA__HKG,Ghana imports from Hong Kong,goods,GHA,GHA,Ghana,country,HKG,HKG,Hong Kong,country,unbuilt
GHA__HND,Ghana imports from Honduras,goods,GHA,GHA,Ghana,country,HND,HND,Honduras,country,unbuilt
GHA__HTI,Ghana imports from Haiti,goods,GHA,GHA,Ghana,country,HTI,HTI,Haiti,country,unbuilt
GHA__IDN,Ghana imports from Indonesia,goods,GHA,GHA,Ghana,country,IDN,IDN,Indonesia,country,unbuilt
GHA__IND,Ghana imports from India,goods,GHA,GHA,Ghana,country,IND,IND,India,country,unbuilt
GHA__IRN,"Ghana imports from Iran, Islamic Republic of",goods,GHA,GHA,Ghana,country,IRN,IRN,"Iran, Islamic Republic of",country,unbuilt
GHA__IRQ,Ghana imports from Iraq,goods,GHA,GHA,Ghana,country,IRQ,IRQ,Iraq,country,unbuilt
GHA__ISL,Ghana imports from Iceland,goods,GHA,GHA,Ghana,country,ISL,ISL,Iceland,country,unbuilt
GHA__ISR,Ghana imports from Israel,goods,GHA,GHA,Ghana,country,ISR,ISR,Israel,country,unbuilt
GHA__JAM,Ghana imports from Jamaica,goods,GHA,GHA,Ghana,country,JAM,JAM,Jamaica,country,unbuilt
GHA__JOR,Ghana imports from Jordan,goods,GHA,GHA,Ghana,country,JOR,JOR,Jordan,country,unbuilt
GHA__JPN,Ghana imports from Japan,goods,GHA,GHA,Ghana,country,JPN,JPN,Japan,country,unbuilt
GHA__KAZ,Ghana imports from Kazakhstan,goods,GHA,GHA,Ghana,country,KAZ,KAZ,Kazakhstan,country,unbuilt
GHA__KEN,Ghana imports from Kenya,goods,GHA,GHA,Ghana,country,KEN,KEN,Kenya,country,unbuilt
GHA__KGZ,Ghana imports from Kyrgyzstan,goods,GHA,GHA,Ghana,country,KGZ,KGZ,Kyrgyzstan,country,unbuilt
GHA__KHM,Ghana imports from Cambodia,goods,GHA,GHA,Ghana,country,KHM,KHM,Cambodia,country,unbuilt
GHA__KNA,Ghana imports from Saint Kitts and Nevis,goods,GHA,GHA,Ghana,country,KNA,KNA,Saint Kitts and Nevis,country,unbuilt
GHA__KOR,Ghana imports from South Korea,goods,GHA,GHA,Ghana,country,KOR,KOR,South Korea,country,unbuilt
GHA__KWT,Ghana imports from Kuwait,goods,GHA,GHA,Ghana,country,KWT,KWT,Kuwait,country,unbuilt
GHA__LAO,Ghana imports from Lao People's Democratic Republic,goods,GHA,GHA,Ghana,country,LAO,LAO,Lao People's Democratic Republic,country,unbuilt
GHA__LBN,Ghana imports from Lebanon,goods,GHA,GHA,Ghana,country,LBN,LBN,Lebanon,country,unbuilt
GHA__LBR,Ghana imports from Liberia,goods,GHA,GHA,Ghana,country,LBR,LBR,Liberia,country,unbuilt
GHA__LBY,Ghana imports from Libya,goods,GHA,GHA,Ghana,country,LBY,LBY,Libya,country,unbuilt
GHA__LCA,Ghana imports from Saint Lucia,goods,GHA,GHA,Ghana,country,LCA,LCA,Saint Lucia,country,unbuilt
GHA__LIE,Ghana imports from Liechtenstein,goods,GHA,GHA,Ghana,country,LIE,LIE,Liechtenstein,country,unbuilt
GHA__LKA,Ghana imports from Sri Lanka,goods,GHA,GHA,Ghana,country,LKA,LKA,Sri Lanka,country,unbuilt
GHA__LSO,Ghana imports from Lesotho,goods,GHA,GHA,Ghana,country,LSO,LSO,Lesotho,country,unbuilt
GHA__MAC,Ghana imports from Macao,goods,GHA,GHA,Ghana,country,MAC,MAC,Macao,country,unbuilt
GHA__MAR,Ghana imports from Morocco,goods,GHA,GHA,Ghana,country,MAR,MAR,Morocco,country,unbuilt
GHA__MDA,"Ghana imports from Moldova, Republic of",goods,GHA,GHA,Ghana,country,MDA,MDA,"Moldova, Republic of",country,unbuilt
GHA__MDG,Ghana imports from Madagascar,goods,GHA,GHA,Ghana,country,MDG,MDG,Madagascar,country,unbuilt
GHA__MDV,Ghana imports from Maldives,goods,GHA,GHA,Ghana,country,MDV,MDV,Maldives,country,unbuilt
GHA__MEX,Ghana imports from Mexico,goods,GHA,GHA,Ghana,country,MEX,MEX,Mexico,country,unbuilt
GHA__MKD,Ghana imports from North Macedonia,goods,GHA,GHA,Ghana,country,MKD,MKD,North Macedonia,country,unbuilt
GHA__MLI,Ghana imports from Mali,goods,GHA,GHA,Ghana,country,MLI,MLI,Mali,country,unbuilt
GHA__MMR,Ghana imports from Myanmar,goods,GHA,GHA,Ghana,country,MMR,MMR,Myanmar,country,unbuilt
GHA__MNE,Ghana imports from Montenegro,goods,GHA,GHA,Ghana,country,MNE,MNE,Montenegro,country,unbuilt
GHA__MNG,Ghana imports from Mongolia,goods,GHA,GHA,Ghana,country,MNG,MNG,Mongolia,country,unbuilt
GHA__MOZ,Ghana imports from Mozambique,goods,GHA,GHA,Ghana,country,MOZ,MOZ,Mozambique,country,unbuilt
GHA__MRT,Ghana imports from Mauritania,goods,GHA,GHA,Ghana,country,MRT,MRT,Mauritania,country,unbuilt
GHA__MTQ,Ghana imports from Martinique,goods,GHA,GHA,Ghana,country,MTQ,MTQ,Martinique,country,unbuilt
GHA__MUS,Ghana imports from Mauritius,goods,GHA,GHA,Ghana,country,MUS,MUS,Mauritius,country,unbuilt
GHA__MWI,Ghana imports from Malawi,goods,GHA,GHA,Ghana,country,MWI,MWI,Malawi,country,unbuilt
GHA__MYS,Ghana imports from Malaysia,goods,GHA,GHA,Ghana,country,MYS,MYS,Malaysia,country,unbuilt
GHA__NAM,Ghana imports from Namibia,goods,GHA,GHA,Ghana,country,NAM,NAM,Namibia,country,unbuilt
GHA__NER,Ghana imports from Niger,goods,GHA,GHA,Ghana,country,NER,NER,Niger,country,unbuilt
GHA__NGA,Ghana imports from Nigeria,goods,GHA,GHA,Ghana,country,NGA,NGA,Nigeria,country,unbuilt
GHA__NIC,Ghana imports from Nicaragua,goods,GHA,GHA,Ghana,country,NIC,NIC,Nicaragua,country,unbuilt
GHA__NOR,Ghana imports from Norway,goods,GHA,GHA,Ghana,country,NOR,NOR,Norway,country,unbuilt
GHA__NPL,Ghana imports from Nepal,goods,GHA,GHA,Ghana,country,NPL,NPL,Nepal,country,unbuilt
GHA__NZL,Ghana imports from New Zealand,goods,GHA,GHA,Ghana,country,NZL,NZL,New Zealand,country,unbuilt
GHA__OMN,Ghana imports from Oman,goods,GHA,GHA,Ghana,country,OMN,OMN,Oman,country,unbuilt
GHA__PAK,Ghana imports from Pakistan,goods,GHA,GHA,Ghana,country,PAK,PAK,Pakistan,country,unbuilt
GHA__PAN,Ghana imports from Panama,goods,GHA,GHA,Ghana,country,PAN,PAN,Panama,country,unbuilt
GHA__PER,Ghana imports from Peru,goods,GHA,GHA,Ghana,country,PER,PER,Peru,country,unbuilt
GHA__PHL,Ghana imports from Philippines,goods,GHA,GHA,Ghana,country,PHL,PHL,Philippines,country,unbuilt
GHA__PNG,Ghana imports from Papua New Guinea,goods,GHA,GHA,Ghana,country,PNG,PNG,Papua New Guinea,country,unbuilt
GHA__PRK,"Ghana imports from Korea, Democratic People's Republic of",goods,GHA,GHA,Ghana,country,PRK,PRK,"Korea, Democratic People's Republic of",country,unbuilt
GHA__PRY,Ghana imports from Paraguay,goods,GHA,GHA,Ghana,country,PRY,PRY,Paraguay,country,unbuilt
GHA__QAT,Ghana imports from Qatar,goods,GHA,GHA,Ghana,country,QAT,QAT,Qatar,country,unbuilt
GHA__RUS,Ghana imports from Russia,goods,GHA,GHA,Ghana,country,RUS,RUS,Russia,country,unbuilt
GHA__RWA,Ghana imports from Rwanda,goods,GHA,GHA,Ghana,country,RWA,RWA,Rwanda,country,unbuilt
GHA__SAU,Ghana imports from Saudi Arabia,goods,GHA,GHA,Ghana,country,SAU,SAU,Saudi Arabia,country,unbuilt
GHA__SDN,Ghana imports from Sudan,goods,GHA,GHA,Ghana,country,SDN,SDN,Sudan,country,unbuilt
GHA__SEN,Ghana imports from Senegal,goods,GHA,GHA,Ghana,country,SEN,SEN,Senegal,country,unbuilt
GHA__SGP,Ghana imports from Singapore,goods,GHA,GHA,Ghana,country,SGP,SGP,Singapore,country,unbuilt
GHA__SLB,Ghana imports from Solomon Islands,goods,GHA,GHA,Ghana,country,SLB,SLB,Solomon Islands,country,unbuilt
GHA__SLE,Ghana imports from Sierra Leone,goods,GHA,GHA,Ghana,country,SLE,SLE,Sierra Leone,country,unbuilt
GHA__SLV,Ghana imports from El Salvador,goods,GHA,GHA,Ghana,country,SLV,SLV,El Salvador,country,unbuilt
GHA__SOM,Ghana imports from Somalia,goods,GHA,GHA,Ghana,country,SOM,SOM,Somalia,country,unbuilt
GHA__SRB,Ghana imports from Serbia,goods,GHA,GHA,Ghana,country,SRB,SRB,Serbia,country,unbuilt
GHA__SSD,Ghana imports from South Sudan,goods,GHA,GHA,Ghana,country,SSD,SSD,South Sudan,country,unbuilt
GHA__STP,Ghana imports from Sao Tome and Principe,goods,GHA,GHA,Ghana,country,STP,STP,Sao Tome and Principe,country,unbuilt
GHA__SUR,Ghana imports from Suriname,goods,GHA,GHA,Ghana,country,SUR,SUR,Suriname,country,unbuilt
GHA__SWZ,Ghana imports from Eswatini,goods,GHA,GHA,Ghana,country,SWZ,SWZ,Eswatini,country,unbuilt
GHA__SYC,Ghana imports from Seychelles,goods,GHA,GHA,Ghana,country,SYC,SYC,Seychelles,country,unbuilt
GHA__SYR,Ghana imports from Syrian Arab Republic,goods,GHA,GHA,Ghana,country,SYR,SYR,Syrian Arab Republic,country,unbuilt
GHA__TCD,Ghana imports from Chad,goods,GHA,GHA,Ghana,country,TCD,TCD,Chad,country,unbuilt
GHA__TGO,Ghana imports from Togo,goods,GHA,GHA,Ghana,country,TGO,TGO,Togo,country,unbuilt
GHA__THA,Ghana imports from Thailand,goods,GHA,GHA,Ghana,country,THA,THA,Thailand,country,unbuilt
GHA__TJK,Ghana imports from Tajikistan,goods,GHA,GHA,Ghana,country,TJK,TJK,Tajikistan,country,unbuilt
GHA__TKM,Ghana imports from Turkmenistan,goods,GHA,GHA,Ghana,country,TKM,TKM,Turkmenistan,country,unbuilt
GHA__TLS,Ghana imports from Timor-Leste,goods,GHA,GHA,Ghana,country,TLS,TLS,Timor-Leste,country,unbuilt
GHA__TON,Ghana imports from Tonga,goods,GHA,GHA,Ghana,country,TON,TON,Tonga,country,unbuilt
